age,attrition,daily_rate,distance_from_home,education,education_field,employee_number,gender,hourly_rate,marital_status,monthly_income,monthly_rate,num_companies_worked,overtime,percent_salary_hike,performance_rating,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,date_birth,salary,iter_hourly_rate,iter_total_working_years,iter_monthly_income,iter_salary,knn_hourly_rate,knn_total_working_years,knn_monthly_income,knn_salary,typology_id,satisfaction_id,department_role_id
32,no,1075.29,31,4,,107,male,134.41,,8685.0,22581.0,1,no,19,"3,0",2,14.0,3,14,5,7,1991,104220.0,134.41,14.0,8685.0,104220.0,134.41,14.0,8685.0,104220.0,211,4333,53
29,no,1032.49,21,4,life_sciences,108,male,85.76607913655882,divorced,8339.32,21682.23,1,no,11,"3,0",1,10.0,1,10,8,8,1994,66502.57395644658,83.042301980198,10.0,8339.32,65245.87531343283,83.042301980198,10.0,8339.32,65245.87531343283,222,1433,54
46,no,1032.49,1,3,medical,109,female,129.0607860816675,married,8663.68319024423,21682.23,2,yes,13,"3,0",1,21.0,5,10,9,5,1977,100071.84,83.042301980198,21.0,5697.60022687609,100071.84,83.042301980198,21.0,5697.60022687609,100071.84,22,1232,56
30,no,654.85,9,3,,110,female,81.85499294376696,married,5289.17,13751.83,0,yes,19,"3,0",0,11.28501144501645,2,11,4,7,1993,63470.0,83.042301980198,11.318933823529411,5289.17,63470.0,83.042301980198,11.318933823529411,5289.17,63470.0,12,4341,349
45,no,242.25,9,3,life_sciences,111,female,30.280186578395544,,1956.67,5087.33,8,no,18,"3,0",1,20.0,2,17,0,15,1978,23480.0,83.042301980198,20.0,1956.67,23480.0,83.042301980198,20.0,1956.67,23480.0,21,2333,47
30,no,1032.49,5,3,,112,male,129.06,,8339.32,21682.23,2,no,12,"3,0",1,16.489391944136273,2,10,7,4,1993,100071.84,129.06,11.318933823529411,8339.32,100071.84,129.06,11.318933823529411,8339.32,100071.84,221,4333,53
30,no,316.95,9,3,,113,female,39.6173198217156,,2796.261851651436,6656.0,1,no,11,"3,0",2,12.0,4,12,6,10,1993,30720.0,83.042301980198,12.0,5697.60022687609,30720.0,83.042301980198,12.0,5697.60022687609,30720.0,21,1333,47
34,no,556.26,29,1,,114,female,75.49480443278345,married,4492.84,11681.39,1,no,17,"3,0",0,10.0,2,10,1,9,1989,58538.51758955006,83.042301980198,10.0,4492.84,65245.87531343283,83.042301980198,10.0,4492.84,65245.87531343283,322,3232,44
51,no,1288.65,8,4,life_sciences,115,female,161.0814928892143,married,10408.33,27061.67,5,no,16,"3,0",2,16.0,5,10,4,7,1972,124900.0,83.042301980198,16.0,10408.33,124900.0,83.042301980198,16.0,10408.33,124900.0,212,2241,51
34,no,556.26,39,4,life_sciences,116,female,69.53,,4492.84,11681.39,6,no,13,"3,0",1,13.0,3,11,5,9,1989,53914.11,69.53,13.0,4492.84,53914.11,69.53,13.0,4492.84,53914.11,21,1223,44
35,no,827.46,16,3,,117,female,103.43171477232224,married,6683.33,17376.67,0,no,15,"3,0",2,12.0,3,11,6,9,1988,80200.0,83.042301980198,12.0,6683.33,80200.0,83.042301980198,12.0,6683.33,80200.0,221,2332,53
45,no,1032.49,7,3,life_sciences,118,female,129.06089702756876,,8339.32,21682.23,1,no,18,"3,0",1,24.0,2,24,9,11,1978,100071.84,83.042301980198,24.0,8339.32,100071.84,83.042301980198,24.0,8339.32,100071.84,321,1313,57
39,no,1760.98,10,1,,119,female,220.12418892154088,married,14637.422653882722,36980.67,1,no,14,"3,0",0,21.0,3,21,11,10,1984,170680.0,83.042301980198,21.0,5697.60022687609,170680.0,83.042301980198,21.0,5697.60022687609,170680.0,11,1343,22
31,no,922.69,7,2,,120,male,115.33557774119971,married,7452.5,19376.5,1,no,24,"4,0",1,10.0,2,10,8,9,1992,89430.0,83.042301980198,10.0,7452.5,89430.0,83.042301980198,10.0,7452.5,89430.0,22,3213,54
39,no,1988.38,7,2,,121,female,248.5495195048998,married,16060.0,41756.0,1,no,15,"3,0",1,29.66294165610869,2,21,13,3,1984,192720.0,83.042301980198,11.318933823529411,16060.0,192720.0,83.042301980198,11.318933823529411,16060.0,192720.0,11,4213,132
45,no,556.26,8,4,,122,female,69.53,,4492.84,11681.39,9,no,14,"3,0",2,12.0,3,10,9,8,1978,53914.11,69.53,12.0,4492.84,53914.11,69.53,12.0,4492.84,53914.11,221,4313,45
30,no,556.26,5,3,marketing,123,male,75.49480443278345,,4492.84,11681.39,1,no,13,"3,0",3,10.0,2,10,1,2,1993,58538.51758955006,83.042301980198,10.0,4492.84,65245.87531343283,83.042301980198,10.0,4492.84,65245.87531343283,221,3233,243
31,no,1032.49,7,4,medical,124,male,129.06,,8339.32,21682.23,1,no,14,"3,0",0,11.0,2,11,4,10,1992,100071.84,129.06,11.0,8339.32,100071.84,129.06,11.0,8339.32,100071.84,22,4332,54
36,no,1032.49,3,4,medical,125,female,129.06059447460834,married,8339.32,21682.23,4,no,11,"3,0",1,16.0,2,13,1,12,1987,100071.84,83.042301980198,16.0,8339.32,100071.84,83.042301980198,16.0,8339.32,100071.84,21,4213,53
36,no,1032.49,2,2,,126,female,129.0603700716148,married,8663.717789696333,21682.23,1,no,13,"3,0",2,10.0,2,10,9,0,1987,100071.84,83.042301980198,10.0,5697.60022687609,100071.84,83.042301980198,10.0,5697.60022687609,100071.84,221,3223,53
55,no,1582.77,18,5,,127,male,197.85,single,12783.92,33238.2,3,no,23,"4,0",0,37.0,2,10,7,7,1968,153407.07,197.85,37.0,12783.92,153407.07,197.85,37.0,12783.92,153407.07,211,2343,22
35,no,556.26,1,3,,128,female,69.53089423263933,,4492.84,11681.39,9,no,11,"3,0",0,15.0,2,11,6,9,1988,53914.11,83.042301980198,15.0,4492.84,53914.11,83.042301980198,15.0,4492.84,53914.11,21,3333,43
42,no,1032.49,24,3,medical,129,female,129.06,married,8339.32,21682.23,1,no,21,"4,0",1,10.0,5,10,5,8,1981,100071.84,129.06,10.0,8339.32,100071.84,129.06,10.0,8339.32,100071.84,222,1342,54
52,no,575.4,6,2,,130,female,71.93,divorced,4647.5,12083.5,3,yes,12,"3,0",2,18.0,3,10,6,9,1971,55770.0,71.93,18.0,4647.5,55770.0,71.93,18.0,4647.5,55770.0,211,1323,45
49,no,1973.98,18,4,life_sciences,131,female,246.75,,16384.01605893322,41453.67,1,yes,17,"3,0",1,29.29570858473093,5,31,0,9,1974,191324.62,246.75,11.318933823529411,5697.60022687609,191324.62,246.75,11.318933823529411,5697.60022687609,191324.62,11,3233,31
34,no,277.64,1,5,,132,female,34.70333421207426,married,2242.5,5830.5,1,no,12,"3,0",1,6.086582689943065,4,10,8,8,1989,26910.0,83.042301980198,11.318933823529411,2242.5,26910.0,83.042301980198,11.318933823529411,2242.5,26910.0,221,4342,115
33,yes,290.04,1,4,other,133,female,36.25258056497672,single,2342.59,6090.75,1,no,13,"3,0",0,10.0,2,10,7,8,1990,28111.13,83.042301980198,10.0,2342.59,28111.13,83.042301980198,10.0,2342.59,28111.13,222,4332,15
33,no,1032.49,7,3,medical,134,female,91.08972859085588,married,8339.32,21682.23,0,no,11,"3,0",0,11.362395898152304,3,13,3,7,1990,70630.35343310711,83.042301980198,11.318933823529411,8339.32,65245.87531343283,83.042301980198,11.318933823529411,8339.32,65245.87531343283,21,3344,151
53,no,1582.77,23,4,,135,male,197.8477274879417,,12783.92,33238.2,6,no,18,"3,0",0,33.0,0,12,3,8,1970,153407.07,83.042301980198,33.0,12783.92,153407.07,83.042301980198,33.0,12783.92,153407.07,211,4333,21
49,no,763.8,8,2,other,136,male,95.47490361228404,married,6169.17,16039.83,4,no,11,"3,0",1,29.0,3,26,1,7,1974,74030.0,83.042301980198,29.0,6169.17,74030.0,83.042301980198,29.0,6169.17,74030.0,222,2332,57
35,no,1032.49,21,4,,137,female,129.06,,8663.697800731557,21682.23,6,no,13,"3,0",1,16.365014275608196,2,10,0,8,1988,100071.84,129.06,11.318933823529411,5697.60022687609,100071.84,129.06,11.318933823529411,5697.60022687609,100071.84,22,4323,53
38,no,910.31,17,1,life_sciences,138,male,113.79,married,7352.5,19116.5,0,no,18,"3,0",1,20.0,4,19,1,9,1985,88230.0,113.79,20.0,7352.5,88230.0,113.79,20.0,7352.5,88230.0,222,3212,56
46,no,1582.77,3,1,marketing,139,female,197.84738987953892,married,12783.92,33238.2,3,no,12,"3,0",1,24.07307620318957,3,12,4,9,1977,153407.07,83.042301980198,11.318933823529411,12783.92,153407.07,83.042301980198,11.318933823529411,12783.92,153407.07,12,3343,222
36,no,556.26,18,4,,140,female,69.53,single,4492.84,11681.39,2,no,20,"4,0",0,18.0,0,11,0,9,1987,53914.11,69.53,18.0,4492.84,53914.11,69.53,18.0,4492.84,53914.11,122,4313,44
42,yes,1582.77,15,3,life_sciences,141,female,197.84738722933997,single,13176.052827364409,33238.2,0,no,12,"3,0",0,23.92271891390793,2,21,13,14,1981,153407.07,83.042301980198,11.318933823529411,5697.60022687609,153407.07,83.042301980198,11.318933823529411,5697.60022687609,153407.07,311,1322,23
34,no,556.26,1,3,,142,female,91.6401112414914,single,4492.84,11681.39,0,no,20,"4,0",0,14.0,3,13,4,9,1989,71057.05158360582,83.042301980198,14.0,4492.84,65245.87531343283,83.042301980198,14.0,4492.84,65245.87531343283,321,1233,46
30,no,369.26,1,3,medical,143,female,46.156101170945576,,2982.5,7754.5,0,yes,21,"4,0",1,12.0,2,11,5,7,1993,35790.0,83.042301980198,12.0,2982.5,35790.0,83.042301980198,12.0,2982.5,35790.0,221,2313,115
54,no,1834.34,3,3,life_sciences,144,female,229.29452586198187,married,14815.83,38521.17,3,no,14,"3,0",0,36.0,2,10,0,9,1969,177790.0,83.042301980198,36.0,14815.83,177790.0,83.042301980198,36.0,14815.83,177790.0,211,4313,21
31,no,556.26,24,3,medical,145,male,69.53070513703906,single,4492.84,11681.39,1,no,19,"3,0",0,10.0,2,10,1,8,1992,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,222,1223,46
44,no,1879.12,5,3,,146,female,234.8914492477062,married,15177.5,39461.5,7,no,11,"3,0",1,26.0,5,22,3,10,1979,182130.0,83.042301980198,26.0,15177.5,182130.0,83.042301980198,26.0,15177.5,182130.0,11,2333,32
55,no,1400.8,8,1,,147,female,175.1,divorced,11683.892434012596,29416.83,1,yes,15,"3,0",1,21.42351215752929,3,33,15,0,1968,135770.0,175.1,11.318933823529411,5697.60022687609,135770.0,175.1,11.318933823529411,5697.60022687609,135770.0,112,2243,26
44,no,1979.92,4,2,life_sciences,148,female,247.49,divorced,15991.67,41578.33,1,no,14,"3,0",2,29.5463453931319,4,25,14,13,1979,191900.0,247.49,11.318933823529411,15991.67,191900.0,247.49,11.318933823529411,15991.67,191900.0,212,1442,32
34,no,556.26,11,3,life_sciences,149,female,91.6401112414914,,4492.84,11681.39,4,no,11,"3,0",2,14.0,5,10,1,8,1989,71057.05158360582,83.042301980198,14.0,4492.84,65245.87531343283,83.042301980198,14.0,4492.84,65245.87531343283,321,2244,349
39,no,1766.66,13,4,,150,male,220.83,divorced,14683.937861703542,37099.83,6,yes,13,"3,0",2,26.448262309073343,4,19,15,2,1984,171230.0,220.83,11.318933823529411,5697.60022687609,171230.0,220.83,11.318933823529411,5697.60022687609,171230.0,12,2243,22
55,no,1979.61,2,2,medical,151,male,247.45302181779044,,15989.17,41571.83,4,no,14,"3,0",1,23.0,5,19,9,11,1968,191870.0,83.042301980198,23.0,15989.17,191870.0,83.042301980198,23.0,15989.17,191870.0,211,3143,32
51,no,1582.77,5,3,life_sciences,152,female,197.85,,12783.92,33238.2,1,no,11,"3,0",1,24.07307620389265,2,33,0,10,1972,153407.07,197.85,11.318933823529411,12783.92,153407.07,197.85,11.318933823529411,12783.92,153407.07,11,2323,22
58,yes,1032.57,14,4,medical,153,male,91.0915443976546,married,8340.0,21684.0,7,no,14,"3,0",0,11.362380341484023,0,10,5,9,1965,70631.76135888058,83.042301980198,11.318933823529411,8340.0,65245.87531343283,83.042301980198,11.318933823529411,8340.0,65245.87531343283,21,1242,54
48,no,1032.49,4,3,life_sciences,154,female,129.06,single,8339.32,21682.23,1,no,11,"3,0",0,11.0,2,10,0,8,1975,100071.84,129.06,11.0,8339.32,100071.84,129.06,11.0,8339.32,100071.84,21,4333,54
29,no,824.16,17,3,,155,female,103.0190717125702,single,6656.67,17307.33,1,no,13,"3,0",0,13.618333021729422,3,10,0,9,1994,79880.0,83.042301980198,11.318933823529411,6656.67,79880.0,83.042301980198,11.318933823529411,6656.67,79880.0,222,1212,359
34,no,556.26,3,3,other,156,female,69.53089423263933,single,4492.84,11681.39,3,no,18,"3,0",0,15.0,2,13,3,12,1989,53914.11,83.042301980198,15.0,4492.84,53914.11,83.042301980198,15.0,4492.84,53914.11,21,1143,43
42,no,290.04,9,2,,157,male,77.82563455148589,,2342.59,6090.75,1,no,13,"3,0",0,12.0,3,12,5,8,1981,60345.73694745874,83.042301980198,12.0,2342.59,65245.87531343283,83.042301980198,12.0,2342.59,65245.87531343283,321,4333,17
57,no,556.26,1,2,life_sciences,158,female,69.53081859439922,married,4492.84,11681.39,0,no,24,"4,0",1,13.0,2,12,2,8,1966,53914.11,83.042301980198,13.0,4492.84,53914.11,83.042301980198,13.0,4492.84,53914.11,221,3412,45
34,yes,556.26,24,4,,159,male,69.53093410920553,single,4758.565951715911,11681.39,0,yes,23,"4,0",0,16.0,2,15,10,10,1989,53914.11,83.042301980198,16.0,5697.60022687609,53914.11,83.042301980198,16.0,5697.60022687609,53914.11,222,2234,43
54,no,1582.77,11,4,medical,160,male,162.2157438904731,,12783.92,33238.2,3,no,20,"3,0",1,26.0,2,14,1,12,1969,125779.16124615847,83.042301980198,26.0,12783.92,65245.87531343283,83.042301980198,26.0,12783.92,65245.87531343283,321,4313,22
34,no,730.79,1,3,,161,female,91.35,,5902.5,15346.5,1,no,14,"3,0",0,12.331523802769292,3,10,8,6,1989,70830.0,91.35,11.318933823529411,5902.5,70830.0,91.35,11.318933823529411,5902.5,70830.0,222,3243,53
29,no,487.29,3,1,medical,162,female,79.33107112012998,single,3935.83,10233.17,1,no,18,"3,0",0,11.463136535208132,3,10,1,5,1994,61513.01951505852,83.042301980198,11.318933823529411,3935.83,65245.87531343283,83.042301980198,11.318933823529411,3935.83,65245.87531343283,21,1343,17
35,no,351.52,28,3,life_sciences,163,female,43.93763061574651,,2839.17,7381.83,1,no,17,"3,0",2,7.104654689662315,3,10,6,8,1988,34070.0,83.042301980198,11.318933823529411,2839.17,34070.0,83.042301980198,11.318933823529411,2839.17,34070.0,221,3442,47
35,yes,556.26,12,4,other,164,female,69.53,,4492.84,11681.39,3,no,24,"4,0",0,13.0,2,11,6,7,1988,53914.11,69.53,13.0,4492.84,53914.11,69.53,13.0,4492.84,53914.11,21,4314,43
34,no,302.2,19,3,life_sciences,165,male,37.77,married,2440.83,6346.17,1,no,12,"3,0",0,10.0,3,10,8,7,1989,29290.0,37.77,10.0,2440.83,29290.0,37.77,10.0,2440.83,29290.0,211,4223,15
43,no,556.26,2,3,,166,female,69.53070513703906,,4492.84,11681.39,1,yes,17,"3,0",1,10.0,3,10,8,8,1980,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,22,4313,43
58,no,1582.77,2,3,medical,167,female,197.85,divorced,12783.92,33238.2,4,no,22,"4,0",1,37.0,0,16,14,14,1965,153407.07,197.85,37.0,12783.92,153407.07,197.85,37.0,12783.92,153407.07,111,2342,22
36,no,556.26,14,4,,168,male,69.53070513703906,married,4492.84,11681.39,1,yes,13,"3,0",1,10.0,4,10,1,7,1987,53914.11,83.042301980198,10.0,4492.84,53914.11,83.042301980198,10.0,4492.84,53914.11,222,3213,243
43,no,1032.49,11,3,life_sciences,169,female,129.06,married,8339.32,21682.23,1,no,17,"3,0",1,10.0,1,10,0,9,1980,100071.84,129.06,10.0,8339.32,100071.84,129.06,10.0,8339.32,100071.84,221,3323,56
55,no,1973.98,26,4,human_resources,170,female,246.75,married,16383.998006188398,41453.67,4,yes,18,"3,0",1,35.0,0,10,1,4,1968,191324.62,246.75,35.0,5697.60022687609,191324.62,246.75,35.0,5697.60022687609,191324.62,11,2413,32
42,no,556.26,23,2,,171,female,69.53108538558833,single,4758.5533700969645,11681.39,1,no,12,"3,0",0,20.0,2,20,3,7,1981,53914.11,83.042301980198,20.0,5697.60022687609,53914.11,83.042301980198,20.0,5697.60022687609,53914.11,21,3243,145
40,no,556.26,11,3,technical_degree,172,male,75.49480443278345,married,4492.84,11681.39,1,no,11,"3,0",1,10.0,2,10,9,4,1983,58538.51758955006,83.042301980198,10.0,4492.84,65245.87531343283,83.042301980198,10.0,4492.84,65245.87531343283,21,3314,47
56,yes,290.04,7,2,technical_degree,173,female,36.25273364508474,married,2575.5344759913933,6090.75,8,no,11,"3,0",1,14.0,4,10,9,8,1967,28111.13,83.042301980198,14.0,5697.60022687609,28111.13,83.042301980198,14.0,5697.60022687609,28111.13,21,3341,117
39,no,1241.29,33,1,marketing,174,male,155.16189344465155,,10025.83,26067.17,0,no,11,"3,0",1,19.367037061598367,2,20,9,6,1984,120310.0,83.042301980198,11.318933823529411,10025.83,120310.0,83.042301980198,11.318933823529411,10025.83,120310.0,211,4212,23
53,no,1591.67,2,4,life_sciences,175,male,198.96,married,12855.83,33425.17,2,no,16,"3,0",0,24.195775680962903,3,25,3,7,1970,154270.0,198.96,11.318933823529411,12855.83,154270.0,198.96,11.318933823529411,12855.83,154270.0,211,4233,22
27,no,1032.49,8,3,,176,female,81.72975243438182,single,8339.32,21682.23,1,no,15,"3,0",0,9.0,0,9,1,7,1996,63372.94045793263,83.042301980198,9.0,8339.32,65245.87531343283,83.042301980198,9.0,8339.32,65245.87531343283,322,3343,53
30,no,556.26,1,2,,177,male,69.53,,4492.84,11681.39,1,no,23,"4,0",0,12.0,2,12,3,7,1993,53914.11,69.53,12.0,4492.84,53914.11,69.53,12.0,4492.84,53914.11,321,4343,47
35,no,1032.49,18,5,life_sciences,178,female,81.72975243438182,married,8339.32,21682.23,1,no,22,"4,0",1,9.0,3,9,1,8,1988,63372.94045793263,83.042301980198,9.0,8339.32,65245.87531343283,83.042301980198,9.0,8339.32,65245.87531343283,21,1342,53
32,no,635.76,1,3,medical,179,female,79.46896000190395,married,5135.0,13351.0,1,yes,22,"4,0",1,9.0,3,9,7,8,1991,61620.0,83.042301980198,9.0,5135.0,61620.0,83.042301980198,9.0,5135.0,61620.0,221,4323,144
30,no,528.87,1,1,life_sciences,180,female,66.10768022182377,married,4271.67,11106.33,1,no,12,"3,0",2,9.548883690496924,1,10,3,0,1993,51260.0,83.042301980198,11.318933823529411,4271.67,51260.0,83.042301980198,11.318933823529411,4271.67,51260.0,222,4233,47
46,yes,992.44,9,2,medical,181,female,124.05,,8015.83,20841.17,1,no,16,"3,0",0,9.0,3,9,4,7,1977,96190.0,124.05,9.0,8015.83,96190.0,124.05,9.0,8015.83,96190.0,22,4243,253
30,no,556.26,4,2,,182,male,69.53074295615912,,4492.84,11681.39,1,yes,12,"3,0",3,11.0,4,11,2,7,1993,53914.11,83.042301980198,11.0,4492.84,53914.11,83.042301980198,11.0,4492.84,53914.11,222,2222,43
32,no,516.9,6,4,,183,female,82.71872810193852,single,4175.0,10855.0,1,no,16,"3,0",0,12.0,0,11,5,7,1991,64139.70351618257,83.042301980198,12.0,4175.0,65245.87531343283,83.042301980198,12.0,4175.0,65245.87531343283,21,3313,43
35,no,1032.49,37,5,marketing,184,female,129.06061298298104,married,8339.32,21682.23,1,no,13,"3,0",2,16.489391944301513,3,10,0,6,1988,100071.84,83.042301980198,11.318933823529411,8339.32,100071.84,83.042301980198,11.318933823529411,8339.32,100071.84,222,2313,53
32,no,1032.49,8,3,marketing,185,male,129.060329740768,single,8339.32,21682.23,1,no,14,"3,0",0,9.0,2,9,3,7,1991,100071.84,83.042301980198,9.0,8339.32,100071.84,83.042301980198,9.0,8339.32,100071.84,21,4343,53
41,no,290.04,34,3,life_sciences,186,female,36.25243744756671,divorced,2575.559122400347,6090.75,4,no,12,"3,0",1,6.1680433479329615,2,9,1,8,1982,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,83.042301980198,11.318933823529411,5697.60022687609,28111.13,221,3313,115
40,no,1963.72,4,1,medical,187,male,245.4668069102765,,15860.83,41238.17,1,no,14,"3,0",1,21.0,2,20,9,9,1983,190330.0,83.042301980198,21.0,15860.83,190330.0,83.042301980198,21.0,15860.83,190330.0,212,3323,32
45,no,1582.77,2,2,,188,female,146.07043708176516,married,12783.92,33238.2,9,no,23,"4,0",1,22.0,1,20,11,8,1978,113260.62725210271,83.042301980198,22.0,12783.92,65245.87531343283,83.042301980198,22.0,12783.92,65245.87531343283,21,4243,22
32,yes,1073.02,4,4,,189,female,134.12667002586682,married,8666.67,22533.33,1,no,11,"3,0",0,14.0,2,14,9,8,1991,104000.0,83.042301980198,14.0,8666.67,104000.0,83.042301980198,14.0,8666.67,104000.0,212,4132,53
30,no,1032.49,1,1,life_sciences,190,female,129.06,,8339.32,21682.23,1,no,22,"4,0",0,16.489391944136273,2,11,5,8,1993,100071.84,129.06,11.318933823529411,8339.32,100071.84,129.06,11.318933823529411,8339.32,100071.84,121,3233,154
37,no,1032.49,11,3,,191,female,129.06061079069934,,8663.697759292683,21682.23,1,no,14,"3,0",3,16.365014291661943,1,10,0,7,1986,100071.84,83.042301980198,11.318933823529411,5697.60022687609,100071.84,83.042301980198,11.318933823529411,5697.60022687609,100071.84,21,4333,51
37,no,288.17,4,4,,192,female,81.82166635149781,divorced,2327.5,6051.5,4,no,17,"3,0",1,13.0,2,9,5,8,1986,63444.1269166741,83.042301980198,13.0,2327.5,65245.87531343283,83.042301980198,13.0,2327.5,65245.87531343283,22,4333,18
40,no,556.26,24,2,technical_degree,193,female,80.81845721565169,,4492.84,11681.39,1,no,17,"3,0",2,11.450393564917189,3,9,4,7,1983,62666.29706665786,83.042301980198,11.318933823529411,4492.84,65245.87531343283,83.042301980198,11.318933823529411,4492.84,65245.87531343283,22,4313,45
36,no,585.41,24,4,,194,male,73.17529561816724,married,4728.33,12293.67,7,no,15,"3,0",1,11.0,3,9,0,8,1987,56740.0,83.042301980198,11.0,4728.33,56740.0,83.042301980198,11.0,4728.33,56740.0,111,2333,47
32,no,556.26,7,3,life_sciences,195,female,69.53081859439922,married,4492.84,11681.39,1,no,14,"3,0",1,13.0,3,13,4,8,1991,53914.11,83.042301980198,13.0,4492.84,53914.11,83.042301980198,13.0,4492.84,53914.11,221,3232,43
38,no,1032.49,25,2,life_sciences,196,male,129.06061079069934,,8663.697759292683,21682.23,3,no,17,"3,0",1,16.365014291661943,2,10,0,1,1985,100071.84,83.042301980198,11.318933823529411,5697.60022687609,100071.84,83.042301980198,11.318933823529411,5697.60022687609,100071.84,21,2233,51
30,no,556.26,28,2,,197,male,69.53074295615912,married,4492.84,11681.39,1,no,13,"3,0",2,11.0,2,10,1,9,1993,53914.11,83.042301980198,11.0,4492.84,53914.11,83.042301980198,11.0,4492.84,53914.11,221,4343,45
39,no,1980.64,1,1,,198,female,247.58,,16438.64383237088,41593.5,1,no,14,"3,0",1,21.0,3,21,1,6,1984,191970.0,247.58,21.0,5697.60022687609,191970.0,247.58,21.0,5697.60022687609,191970.0,11,3333,32
60,no,1973.98,7,3,life_sciences,199,male,246.7500229734921,,15943.72,41453.67,5,no,11,"3,0",0,33.0,5,29,11,10,1963,191324.62,83.042301980198,33.0,15943.72,191324.62,83.042301980198,33.0,15943.72,191324.62,11,1341,32
